customer_id,Geography,Gender,Age,Balance,NumOfProducts,frequency,recency,monetary_value,prob_alive,predicted_transactions_12m,predicted_monetary_value,clv_12m,clv_lifetime,clv_segment,churn_risk,CustomerId_x,Recency,Frequency,Monetary,Tenure,CreditScore,IsActiveMember,Geography_rfm,Age_rfm,NumOfProducts_rfm,HasCrCard,EstimatedSalary_x,Exited,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Segment,CustomerId_y,EstimatedSalary_y,revenue_tier,CLV_Tier,CLV_Lifetime_Tier,churn_risk_score,Action_Segment
15795511,Germany,Male,39,95252.72,1,1,0.03,314.86,0.0,0.0,377.77,0.21,1.03,Above Average,High Risk,15795511,7,1,95252.72,4,800,0,Germany,39,1,1,13906.34,0,3,3,3,333,333,Loyal Customers,15795511,13906.34,Medium Value,High,High,3,Save High-Value
15610419,France,Male,33,117413.95,1,4,0.03,242.46,0.0,0.0,253.32,0.0,0.0,Average,High Risk,15610419,8,1,117413.95,3,554,1,France,33,1,1,12766.74,0,2,3,4,234,234,Need Attention,15610419,12766.74,High Value,Low,Low,3,Low Value Churn
15644994,Germany,Male,54,137986.58,2,6,1.57,296.53,0.02,0.02,305.13,6.93,34.64,High Value,High Risk,15644994,7,2,137986.58,4,714,1,Germany,54,2,0,51308.54,1,3,5,5,355,355,Loyal Customers,15644994,51308.54,Premium,High,High,3,Save High-Value
15703707,France,Male,44,143571.52,1,3,0.03,274.4,0.0,0.0,290.84,0.0,0.0,Below Average,High Risk,15703707,1,1,143571.52,10,656,0,France,44,1,0,127444.14,0,5,3,5,535,535,Loyal Customers,15703707,127444.14,Premium,Low,Low,3,Low Value Churn
15659327,France,Male,49,121197.64,1,1,1.97,232.47,0.34,0.1,280.13,28.22,166.01,High Value,Medium Risk,15659327,6,1,121197.64,5,520,0,France,49,1,1,72577.33,1,3,3,4,334,334,Loyal Customers,15659327,72577.33,High Value,High,High,2,Nurture High
15771323,Spain,Male,39,121626.9,1,7,0.03,220.49,0.0,0.0,226.09,0.0,0.0,Below Average,High Risk,15771323,6,1,121626.9,5,480,1,Spain,39,1,1,82438.13,0,3,3,4,334,334,Loyal Customers,15771323,82438.13,High Value,Low,Low,3,Low Value Churn
15750549,Germany,Male,30,84440.1,2,1,0.03,272.06,0.01,0.02,327.05,5.21,26.07,High Value,High Risk,15750549,10,2,84440.1,1,660,1,Germany,30,2,1,60485.98,0,1,5,3,153,153,About to Sleep,15750549,60485.98,Medium Value,High,High,3,Save High-Value
15698462,France,Male,36,0.0,2,6,0.03,158.03,0.0,0.0,162.93,0.0,0.0,Below Average,High Risk,15698462,7,2,0.0,4,532,1,France,36,2,1,132798.78,0,3,5,2,352,352,Promising,15698462,132798.78,Low Value,Low,Low,3,Low Value Churn
15744041,France,Female,26,140356.7,1,1,0.03,311.45,0.0,0.0,373.72,0.42,2.09,Above Average,High Risk,15744041,8,1,140356.7,3,780,0,France,26,1,1,117144.15,0,2,3,5,235,235,Need Attention,15744041,117144.15,Premium,High,High,3,Save High-Value
15700714,France,Male,29,0.0,2,12,0.03,222.53,0.0,0.0,225.8,0.0,0.0,Low Value,High Risk,15700714,4,2,0.0,7,747,1,France,29,2,1,141706.43,0,4,5,2,452,452,Potential Loyalists,15700714,141706.43,Low Value,Low,Low,3,Low Value Churn
15777743,France,Female,39,92224.56,1,4,0.03,286.15,0.0,0.0,298.79,0.0,0.0,Average,High Risk,15777743,8,1,92224.56,3,705,1,France,39,1,1,54517.25,0,2,3,3,233,233,About to Sleep,15777743,54517.25,Medium Value,Low,Low,3,Low Value Churn
15623143,France,Female,43,0.0,2,3,0.03,218.03,0.0,0.0,231.38,0.0,0.0,Below Average,High Risk,15623143,2,2,0.0,9,732,0,France,43,2,1,183147.17,0,5,5,2,552,552,Potential Loyalists,15623143,183147.17,Low Value,Low,Low,3,Low Value Churn
15712568,Spain,Male,40,121355.99,1,3,0.03,230.98,0.0,0.0,245.04,0.0,0.0,Below Average,High Risk,15712568,1,1,121355.99,10,515,0,Spain,40,1,1,138360.29,0,5,3,4,534,534,Loyal Customers,15712568,138360.29,High Value,Low,Low,3,Low Value Churn
15617432,Germany,Female,40,109003.26,1,12,0.03,320.56,0.0,0.0,325.12,0.0,0.0,Low Value,High Risk,15617432,2,1,109003.26,9,816,1,Germany,40,1,1,79580.56,0,5,3,3,533,533,Loyal Customers,15617432,79580.56,High Value,Low,Low,3,Low Value Churn
15650424,France,Female,48,147341.43,1,4,1.18,270.07,0.07,0.09,282.06,25.79,128.95,High Value,High Risk,15650424,8,1,147341.43,3,641,1,France,48,1,1,157458.61,1,2,3,5,235,235,Need Attention,15650424,157458.61,Premium,High,High,3,Save High-Value
15728829,France,Male,18,102983.91,1,2,0.03,228.08,0.0,0.0,249.52,0.0,0.0,Average,High Risk,15728829,4,1,102983.91,7,509,0,France,18,1,1,171770.58,0,4,3,3,433,433,Loyal Customers,15728829,171770.58,High Value,Low,Low,3,Low Value Churn
15680430,Germany,Female,49,96252.98,2,1,0.03,255.23,0.0,0.0,307.1,0.17,0.84,Above Average,High Risk,15680430,7,2,96252.98,4,601,0,Germany,49,2,1,104263.82,0,3,5,3,353,353,Loyal Customers,15680430,104263.82,Medium Value,High,High,3,Save High-Value
15687626,France,Male,39,0.0,2,1,1.57,156.53,0.34,0.12,190.14,23.62,138.92,High Value,Medium Risk,15687626,7,2,0.0,4,527,0,France,39,2,1,167183.07,1,3,5,2,352,352,Promising,15687626,167183.07,Low Value,High,High,2,Nurture High
15609187,France,Female,27,155879.09,2,2,0.03,214.65,0.0,0.0,234.95,0.0,0.01,Above Average,High Risk,15609187,6,2,155879.09,5,455,0,France,27,2,0,70774.97,0,3,5,5,355,355,Loyal Customers,15609187,70774.97,VIP,Low,Medium,3,Low Value Churn
15609521,Germany,Male,34,142929.16,2,6,0.03,318.47,0.0,0.0,327.65,0.0,0.0,Below Average,High Risk,15609521,7,2,142929.16,4,803,1,Germany,34,2,1,114869.56,0,3,5,5,355,355,Loyal Customers,15609521,114869.56,Premium,Low,Low,3,Low Value Churn
15752626,France,Male,32,64082.09,1,10,0.03,238.12,0.0,0.0,242.29,0.0,0.0,Low Value,High Risk,15752626,4,1,64082.09,7,553,1,France,32,1,0,109159.58,0,4,3,2,432,432,Potential Loyalists,15752626,109159.58,Medium Value,Low,Low,3,Low Value Churn
15571756,France,Female,28,0.0,1,1,0.03,215.63,0.0,0.0,260.18,0.08,0.41,Above Average,High Risk,15571756,6,1,0.0,5,724,0,France,28,1,1,59351.68,0,3,3,2,332,332,Promising,15571756,59351.68,Low Value,High,High,3,Save High-Value
15814040,France,Female,45,0.0,2,1,0.03,181.43,0.01,0.02,219.65,3.5,17.51,High Value,High Risk,15814040,10,2,0.0,1,610,1,France,45,2,1,199657.46,0,1,5,2,152,152,About to Sleep,15814040,199657.46,Low Value,High,High,3,Save High-Value
15658211,Spain,Female,39,0.0,2,3,0.03,166.13,0.0,0.0,176.63,0.0,0.0,Average,High Risk,15658211,9,2,0.0,2,559,1,Spain,39,2,1,121151.1,0,2,5,2,252,252,About to Sleep,15658211,121151.1,Low Value,Low,Low,3,Low Value Churn
15742091,Germany,Female,35,118336.95,1,2,2.36,323.81,0.22,0.09,353.36,32.22,286.45,High Value,High Risk,15742091,5,1,118336.95,6,825,0,Germany,35,1,1,26342.33,1,4,3,4,434,434,Loyal Customers,15742091,26342.33,High Value,High,High,3,Save High-Value
15787168,Spain,Female,28,168253.21,1,11,0.03,324.35,0.0,0.0,329.39,0.0,0.0,Low Value,High Risk,15787168,3,1,168253.21,8,819,1,Spain,28,1,1,102799.14,0,5,3,5,535,535,Loyal Customers,15787168,102799.14,VIP,Low,Low,3,Low Value Churn
15659364,Spain,Male,23,164902.43,1,1,0.03,284.02,0.0,0.0,341.22,0.11,0.53,Above Average,High Risk,15659364,6,1,164902.43,5,685,0,Spain,23,1,0,141152.28,0,3,3,5,335,335,Loyal Customers,15659364,141152.28,VIP,High,High,3,Save High-Value
15794236,Germany,Male,22,111812.52,2,17,0.03,268.53,0.0,0.0,271.25,0.0,0.0,Low Value,High Risk,15794236,1,2,111812.52,10,642,1,Germany,22,2,1,183045.46,0,5,5,4,554,554,Champions,15794236,183045.46,High Value,Low,Low,3,Low Value Churn
15721383,Spain,Male,40,0.0,2,17,0.03,186.53,0.0,0.0,188.49,0.0,0.0,Low Value,High Risk,15721383,1,2,0.0,10,627,1,Spain,40,2,1,194792.42,0,5,5,2,552,552,Potential Loyalists,15721383,194792.42,Low Value,Low,Low,3,Low Value Churn
15652981,Germany,Male,30,119755.0,1,2,0.03,256.39,0.0,0.0,280.23,0.04,0.19,Above Average,High Risk,15652981,9,1,119755.0,2,600,1,Germany,30,1,1,21852.91,0,2,3,4,234,234,Need Attention,15652981,21852.91,High Value,Medium,Medium,3,Rescue Medium
15640507,Spain,Female,35,119349.69,3,6,1.18,304.97,0.02,0.03,313.78,9.26,46.28,High Value,High Risk,15640507,8,3,119349.69,3,762,1,Spain,35,3,1,47114.18,1,2,5,4,254,254,Need Attention,15640507,47114.18,High Value,High,High,3,Save High-Value
15578878,Spain,Female,30,139528.23,1,4,0.03,248.11,0.0,0.0,259.2,0.0,0.0,Average,High Risk,15578878,8,1,139528.23,3,569,1,Spain,30,1,1,33230.37,0,2,3,5,235,235,Need Attention,15578878,33230.37,Premium,Low,Low,3,Low Value Churn
15776558,France,Male,31,108345.22,1,1,0.03,277.62,0.01,0.02,333.64,5.32,26.6,High Value,High Risk,15776558,10,1,108345.22,1,673,1,France,31,1,0,38802.03,0,1,3,3,133,133,About to Sleep,15776558,38802.03,High Value,High,High,3,Save High-Value
15596136,France,Female,36,166939.88,1,12,0.03,269.7,0.0,0.0,273.59,0.0,0.0,Low Value,High Risk,15596136,2,1,166939.88,9,637,1,France,36,1,1,72504.76,0,5,3,5,535,535,Loyal Customers,15596136,72504.76,VIP,Low,Low,3,Low Value Churn
15704597,France,Male,33,174571.36,1,10,0.03,272.1,0.0,0.0,276.81,0.0,0.0,Low Value,High Risk,15704597,4,1,174571.36,7,644,1,France,33,1,0,43943.09,0,4,3,5,435,435,Loyal Customers,15704597,43943.09,VIP,Low,Low,3,Low Value Churn
15648272,Spain,Male,35,71829.34,1,12,0.03,270.38,0.0,0.0,274.28,0.0,0.0,Low Value,High Risk,15648272,2,1,71829.34,9,658,1,Spain,35,1,1,68141.92,0,5,3,2,532,532,Potential Loyalists,15648272,68141.92,Medium Value,Low,Low,3,Low Value Churn
15594915,France,Female,36,0.0,2,13,0.03,193.13,0.0,0.0,195.79,0.0,0.0,Low Value,High Risk,15594915,3,2,0.0,8,649,1,France,36,2,0,109179.89,0,5,5,2,552,552,Potential Loyalists,15594915,109179.89,Low Value,Low,Low,3,Low Value Churn
15581115,France,Female,39,76769.68,1,3,0.03,254.32,0.0,0.0,269.67,0.0,0.0,Average,High Risk,15581115,2,1,76769.68,9,603,0,France,39,1,0,48224.72,0,5,3,3,533,533,Loyal Customers,15581115,48224.72,Medium Value,Low,Low,3,Low Value Churn
15705994,Spain,Male,27,0.0,1,3,0.03,212.03,0.0,0.0,225.05,0.0,0.0,Below Average,High Risk,15705994,1,1,0.0,10,712,0,Spain,27,1,1,94544.88,0,5,3,2,532,532,Potential Loyalists,15705994,94544.88,Low Value,Low,Low,3,Low Value Churn
15772421,Germany,Female,31,128927.93,1,1,0.03,270.38,0.01,0.02,325.06,5.18,25.92,High Value,High Risk,15772421,10,1,128927.93,1,645,1,Germany,31,1,1,2850.01,0,1,3,4,134,134,Need Attention,15772421,2850.01,Premium,High,High,3,Save High-Value
15711572,Germany,Female,31,110941.93,2,3,0.03,287.38,0.0,0.0,304.54,0.0,0.0,Average,High Risk,15711572,2,2,110941.93,9,705,0,Germany,31,2,1,163484.8,0,5,5,4,554,554,Champions,15711572,163484.8,High Value,Low,Low,3,Low Value Churn
15691170,Spain,Female,29,99250.08,1,14,0.03,252.14,0.0,0.0,255.26,0.0,0.0,Low Value,High Risk,15691170,1,1,99250.08,10,590,1,Spain,29,1,1,129629.41,0,5,3,3,533,533,Loyal Customers,15691170,129629.41,High Value,Low,Low,3,Low Value Churn
15745431,France,Male,34,0.0,2,12,0.03,179.63,0.0,0.0,182.33,0.0,0.0,Low Value,High Risk,15745431,4,2,0.0,7,604,1,France,34,2,1,188078.55,0,4,5,2,452,452,Potential Loyalists,15745431,188078.55,Low Value,Low,Low,3,Low Value Churn
15649508,Spain,Male,48,0.0,2,3,0.03,191.33,0.0,0.0,203.22,0.0,0.0,Average,High Risk,15649508,3,2,0.0,8,643,0,Spain,48,2,1,174729.3,0,5,5,2,552,552,Potential Loyalists,15649508,174729.3,Low Value,Low,Low,3,Low Value Churn
15812611,Spain,Female,30,0.0,2,8,0.03,205.43,0.0,0.0,210.02,0.0,0.0,Below Average,High Risk,15812611,6,2,0.0,5,690,1,Spain,30,2,0,78700.03,0,3,5,2,352,352,Promising,15812611,78700.03,Low Value,Low,Low,3,Low Value Churn
15619699,France,Male,31,0.0,1,2,0.03,165.83,0.0,0.0,182.0,0.0,0.0,Average,High Risk,15619699,4,1,0.0,7,558,0,France,31,1,1,198269.08,0,4,3,2,432,432,Potential Loyalists,15619699,198269.08,Low Value,Low,Low,3,Low Value Churn
15762762,Germany,Female,45,118886.55,1,1,0.03,270.74,0.0,0.0,325.48,0.1,0.51,Above Average,High Risk,15762762,6,1,118886.55,5,648,0,Germany,45,1,0,51636.7,0,3,3,4,334,334,Loyal Customers,15762762,51636.7,High Value,High,High,3,Save High-Value
15629793,Spain,Male,28,156823.7,2,3,0.03,273.79,0.0,0.0,290.2,0.0,0.0,Average,High Risk,15629793,3,2,156823.7,8,652,0,Spain,28,2,1,198251.52,0,5,5,5,555,555,Champions,15629793,198251.52,VIP,Low,Low,3,Low Value Churn
15781298,Germany,Male,39,124216.93,1,4,0.03,319.03,0.0,0.0,333.01,0.0,0.0,Average,High Risk,15781298,8,1,124216.93,3,808,1,Germany,39,1,0,171442.36,0,2,3,4,234,234,Need Attention,15781298,171442.36,High Value,Low,Low,3,Low Value Churn
15658980,Germany,Male,26,128793.63,1,3,0.03,290.17,0.0,0.0,307.48,0.0,0.0,Average,High Risk,15658980,2,1,128793.63,9,711,0,Germany,26,1,1,19262.05,0,5,3,4,534,534,Loyal Customers,15658980,19262.05,Premium,Low,Low,3,Low Value Churn
15701936,Germany,Male,28,126315.26,1,3,3.94,216.84,0.13,0.04,230.13,10.25,102.47,High Value,High Risk,15701936,1,1,126315.26,10,467,0,Germany,28,1,1,32349.29,1,5,3,4,534,534,Loyal Customers,15701936,32349.29,High Value,High,High,3,Save High-Value
15686917,Spain,Female,40,0.0,2,1,0.03,235.13,0.0,0.0,283.29,0.15,0.77,Above Average,High Risk,15686917,7,2,0.0,4,789,0,Spain,40,2,1,137402.27,0,3,5,2,352,352,Promising,15686917,137402.27,Low Value,High,High,3,Save High-Value
15807312,Spain,Male,33,0.0,2,8,0.03,179.03,0.0,0.0,183.1,0.0,0.0,Below Average,High Risk,15807312,6,2,0.0,5,602,1,Spain,33,2,0,64038.34,0,3,5,2,352,352,Promising,15807312,64038.34,Low Value,Low,Low,3,Low Value Churn
15574523,France,Male,39,0.0,2,1,0.03,171.23,0.01,0.02,207.56,3.31,16.55,Above Average,High Risk,15574523,10,2,0.0,1,576,1,France,39,2,1,68814.23,0,1,5,2,152,152,About to Sleep,15574523,68814.23,Low Value,High,High,3,Save High-Value
15724200,France,Male,38,115341.55,1,1,0.03,251.34,0.01,0.02,302.49,4.82,24.12,High Value,High Risk,15724200,10,1,115341.55,1,584,1,France,38,1,0,173632.92,0,1,3,4,134,134,Need Attention,15724200,173632.92,High Value,High,High,3,Save High-Value
15738224,France,Male,32,99162.29,1,2,0.03,253.03,0.0,0.0,276.58,0.0,0.0,Average,High Risk,15738224,5,1,99162.29,6,593,0,France,32,1,1,128384.11,0,4,3,3,433,433,Loyal Customers,15738224,128384.11,High Value,Low,Low,3,Low Value Churn
15593283,Germany,Female,48,156848.13,2,1,0.39,289.69,0.34,0.42,347.94,146.05,465.74,High Value,Medium Risk,15593283,10,2,156848.13,1,705,1,Germany,48,2,1,99475.95,1,1,5,5,155,155,Need Attention,15593283,99475.95,VIP,High,High,2,Nurture High
15814690,Germany,Female,64,105736.32,1,2,0.79,271.56,0.23,0.25,296.68,73.94,465.74,High Value,High Risk,15814690,9,1,105736.32,2,595,1,Germany,64,1,1,89935.73,1,2,3,3,233,233,About to Sleep,15814690,89935.73,High Value,High,High,3,Save High-Value
15799358,France,Female,46,62212.29,1,8,2.36,226.82,0.0,0.0,231.84,0.94,4.69,Above Average,High Risk,15799358,5,1,62212.29,6,516,1,France,46,1,0,171681.86,1,4,3,2,432,432,Potential Loyalists,15799358,171681.86,Medium Value,High,High,3,Save High-Value
15777958,France,Male,39,0.0,2,17,0.03,174.53,0.0,0.0,176.38,0.0,0.0,Low Value,High Risk,15777958,1,2,0.0,10,587,1,France,39,2,1,170409.45,0,5,5,2,552,552,Potential Loyalists,15777958,170409.45,Low Value,Low,Low,3,Low Value Churn
15809124,France,Male,38,151532.4,1,7,0.03,302.96,0.0,0.0,310.44,0.0,0.0,Below Average,High Risk,15809124,6,1,151532.4,5,750,1,France,38,1,1,46555.15,0,3,3,5,335,335,Loyal Customers,15809124,46555.15,VIP,Low,Low,3,Low Value Churn
15687385,France,Male,41,0.0,1,7,0.03,143.63,0.0,0.0,147.48,0.0,0.0,Below Average,High Risk,15687385,6,1,0.0,5,484,1,France,41,1,1,74267.35,0,3,3,2,332,332,Promising,15687385,74267.35,Low Value,Low,Low,3,Low Value Churn
15607877,Spain,Male,26,0.0,2,13,0.03,171.23,0.0,0.0,173.62,0.0,0.0,Low Value,High Risk,15607877,3,2,0.0,8,576,1,Spain,26,2,0,34101.06,0,5,5,2,552,552,Potential Loyalists,15607877,34101.06,Low Value,Low,Low,3,Low Value Churn
15736327,Germany,Female,46,68238.51,2,1,0.03,242.74,0.01,0.02,292.3,4.66,23.3,High Value,High Risk,15736327,10,2,68238.51,1,567,1,Germany,46,2,1,109572.58,0,1,5,2,152,152,About to Sleep,15736327,109572.58,Medium Value,High,High,3,Save High-Value
15746704,Spain,Male,30,136808.53,2,15,0.03,268.68,0.0,0.0,271.77,0.0,0.0,Low Value,High Risk,15746704,2,2,136808.53,9,638,1,Spain,30,2,1,106642.97,0,5,5,5,555,555,Champions,15746704,106642.97,Premium,Low,Low,3,Low Value Churn
15588456,France,Female,40,143566.12,1,7,0.03,275.0,0.0,0.0,281.84,0.0,0.0,Below Average,High Risk,15588456,6,1,143566.12,5,658,1,France,40,1,1,189607.71,0,3,3,5,335,335,Loyal Customers,15588456,189607.71,Premium,Low,Low,3,Low Value Churn
15664035,Spain,Female,38,0.0,2,15,0.03,175.43,0.0,0.0,177.54,0.0,0.0,Low Value,High Risk,15664035,2,2,0.0,9,590,1,Spain,38,2,1,148750.16,0,5,5,2,552,552,Potential Loyalists,15664035,148750.16,Low Value,Low,Low,3,Low Value Churn
15596405,Spain,Male,25,127728.24,2,12,0.03,240.62,0.0,0.0,244.12,0.0,0.0,Low Value,High Risk,15596405,4,2,127728.24,7,546,1,Spain,25,2,1,105279.74,0,4,5,4,454,454,Champions,15596405,105279.74,Premium,Low,Low,3,Low Value Churn
15815097,France,Female,34,0.0,2,3,0.03,179.33,0.0,0.0,190.56,0.0,0.0,Below Average,High Risk,15815097,2,2,0.0,9,603,0,France,34,2,1,167916.35,0,5,5,2,552,552,Potential Loyalists,15815097,167916.35,Low Value,Low,Low,3,Low Value Churn
15762708,Spain,Female,38,119658.49,1,14,0.03,262.08,0.0,0.0,265.32,0.0,0.0,Low Value,High Risk,15762708,1,1,119658.49,10,619,1,Spain,38,1,1,8646.58,0,5,3,4,534,534,Loyal Customers,15762708,8646.58,High Value,Low,Low,3,Low Value Churn
15776211,France,Female,34,0.0,2,10,0.03,201.83,0.0,0.0,205.43,0.0,0.0,Low Value,High Risk,15776211,5,2,0.0,6,678,1,France,34,2,1,124592.84,0,4,5,2,452,452,Potential Loyalists,15776211,124592.84,Low Value,Low,Low,3,Low Value Churn
15626012,France,Male,26,149879.66,1,1,0.03,215.58,0.0,0.0,260.12,0.14,0.71,Above Average,High Risk,15626012,7,1,149879.66,4,459,0,France,26,1,0,50016.17,0,3,3,5,335,335,Loyal Customers,15626012,50016.17,VIP,High,High,3,Save High-Value
15792077,Germany,Male,28,119859.52,2,3,0.03,277.69,0.0,0.0,294.32,0.0,0.0,Average,High Risk,15792077,3,2,119859.52,8,671,0,Germany,28,2,1,125422.66,0,5,5,4,554,554,Champions,15792077,125422.66,High Value,Low,Low,3,Low Value Churn
15718765,Spain,Male,43,104533.24,1,2,2.36,225.78,0.22,0.09,247.03,22.52,200.25,High Value,High Risk,15718765,5,1,104533.24,6,501,0,Spain,43,1,0,81123.59,1,4,3,3,433,433,Loyal Customers,15718765,81123.59,High Value,High,High,3,Save High-Value
15576615,Spain,Male,37,145382.61,1,3,0.03,293.38,0.0,0.0,310.87,0.0,0.0,Below Average,High Risk,15576615,1,1,145382.61,10,719,0,Spain,37,1,1,80408.59,0,5,3,5,535,535,Loyal Customers,15576615,80408.59,Premium,Low,Low,3,Low Value Churn
15752650,Spain,Female,37,121231.39,1,8,0.03,280.77,0.0,0.0,286.86,0.0,0.0,Below Average,High Risk,15752650,5,1,121231.39,6,681,1,Spain,37,1,1,146366.08,0,4,3,4,434,434,Loyal Customers,15752650,146366.08,High Value,Low,Low,3,Low Value Churn
15797502,Spain,Male,24,141078.57,1,2,0.03,289.28,0.0,0.0,315.9,0.04,0.21,Above Average,High Risk,15797502,9,1,141078.57,2,706,1,Spain,24,1,1,24402.87,0,2,3,5,235,235,Need Attention,15797502,24402.87,Premium,Medium,Medium,3,Rescue Medium
15779423,France,Male,39,70657.61,2,1,0.03,287.67,0.01,0.02,345.55,5.51,27.55,High Value,High Risk,15779423,10,2,70657.61,1,716,1,France,39,2,1,76476.05,0,1,5,2,152,152,About to Sleep,15779423,76476.05,Medium Value,High,High,3,Save High-Value
15619514,Germany,Male,40,120105.43,1,1,1.18,228.51,0.34,0.16,275.43,44.65,262.43,High Value,Medium Risk,15619514,8,1,120105.43,3,507,0,Germany,40,1,1,92075.01,1,2,3,4,234,234,Need Attention,15619514,92075.01,High Value,High,High,2,Nurture High
15615430,Germany,Male,55,129646.91,1,5,1.57,286.57,0.03,0.04,296.61,12.31,61.56,High Value,High Risk,15615430,7,1,129646.91,4,678,1,Germany,55,1,1,184125.1,1,3,3,4,334,334,Loyal Customers,15615430,184125.1,Premium,High,High,3,Save High-Value
15716431,France,Female,30,191091.74,2,17,0.03,312.0,0.0,0.0,315.13,0.0,0.0,Low Value,High Risk,15716431,1,2,191091.74,10,775,1,France,30,2,1,96170.38,0,5,5,5,555,555,Champions,15716431,96170.38,VIP,Low,Low,3,Low Value Churn
15798341,France,Male,38,0.0,1,11,0.03,161.63,0.0,0.0,164.32,0.0,0.0,Low Value,High Risk,15798341,3,1,0.0,8,544,1,France,38,1,1,98208.62,0,5,3,2,532,532,Potential Loyalists,15798341,98208.62,Low Value,Low,Low,3,Low Value Churn
15651958,France,Male,27,0.0,2,13,0.03,225.23,0.0,0.0,228.28,0.0,0.0,Low Value,High Risk,15651958,3,2,0.0,8,756,1,France,27,2,1,157932.75,0,5,5,2,552,552,Potential Loyalists,15651958,157932.75,Low Value,Low,Low,3,Low Value Churn
15726179,Germany,Female,43,131433.33,2,8,1.97,304.11,0.0,0.0,310.66,1.49,7.47,Above Average,High Risk,15726179,6,2,131433.33,5,757,1,Germany,43,2,1,3497.43,1,3,5,4,354,354,Loyal Customers,15726179,3497.43,Premium,High,High,3,Save High-Value
15652999,Germany,Male,33,137937.95,1,1,0.03,299.93,0.01,0.02,360.08,5.74,28.71,High Value,High Risk,15652999,10,1,137937.95,1,742,1,Germany,33,1,1,51387.1,0,1,3,5,135,135,Need Attention,15652999,51387.1,Premium,High,High,3,Save High-Value
15691950,France,Male,49,0.0,2,1,0.03,175.73,0.0,0.0,212.89,0.24,1.19,Above Average,High Risk,15691950,8,2,0.0,3,591,0,France,49,2,1,50123.44,0,2,5,2,252,252,About to Sleep,15691950,50123.44,Low Value,High,High,3,Save High-Value
15632446,France,Male,24,0.0,2,1,0.03,198.53,0.0,0.0,239.91,0.13,0.66,Above Average,High Risk,15632446,7,2,0.0,4,667,0,France,24,2,0,180329.83,0,3,5,2,352,352,Promising,15632446,180329.83,Low Value,High,High,3,Save High-Value
15620936,France,Male,32,0.0,2,6,0.03,234.53,0.0,0.0,241.47,0.0,0.0,Below Average,High Risk,15620936,7,2,0.0,4,787,1,France,32,2,1,13238.93,0,3,5,2,352,352,Promising,15620936,13238.93,Low Value,Low,Low,3,Low Value Churn
15782231,France,Male,38,0.0,2,2,0.03,154.73,0.0,0.0,169.96,0.0,0.0,Average,High Risk,15782231,5,2,0.0,6,521,0,France,38,2,1,51454.06,0,4,5,2,452,452,Potential Loyalists,15782231,51454.06,Low Value,Low,Low,3,Low Value Churn
15580462,Spain,Male,40,112544.45,1,1,0.03,258.07,0.01,0.02,310.47,4.95,24.75,High Value,High Risk,15580462,10,1,112544.45,1,607,1,Spain,40,1,1,19842.22,0,1,3,4,134,134,Need Attention,15580462,19842.22,High Value,High,High,3,Save High-Value
15736371,France,Female,34,123034.43,2,5,0.03,266.47,0.0,0.0,275.87,0.0,0.0,Below Average,High Risk,15736371,8,2,123034.43,3,633,1,France,34,2,1,38315.04,0,2,5,4,254,254,Need Attention,15736371,38315.04,High Value,Low,Low,3,Low Value Churn
15648032,Spain,Male,37,0.0,2,3,0.03,174.83,0.0,0.0,185.81,0.0,0.0,Average,High Risk,15648032,9,2,0.0,2,588,1,Spain,37,2,0,187816.59,0,2,5,2,252,252,About to Sleep,15648032,187816.59,Low Value,Low,Low,3,Low Value Churn
15610454,Germany,Female,33,119278.44,1,12,0.03,293.56,0.0,0.0,297.76,0.0,0.0,Low Value,High Risk,15610454,2,1,119278.44,9,724,1,Germany,33,1,1,197148.24,0,5,3,4,534,534,Loyal Customers,15610454,197148.24,High Value,Low,Low,3,Low Value Churn
15671358,France,Male,44,0.0,2,1,0.03,214.43,0.0,0.0,258.76,0.14,0.71,Above Average,High Risk,15671358,7,2,0.0,4,720,0,France,44,2,1,163471.01,0,3,5,2,352,352,Promising,15671358,163471.01,Low Value,High,High,3,Save High-Value
15747130,France,Male,39,0.0,2,12,0.03,154.73,0.0,0.0,157.1,0.0,0.0,Low Value,High Risk,15747130,4,2,0.0,7,521,1,France,39,2,0,653.58,0,4,5,2,452,452,Potential Loyalists,15747130,653.58,Low Value,Low,Low,3,Low Value Churn
15578374,Spain,Male,36,169312.72,1,2,0.03,264.7,0.0,0.0,289.24,0.0,0.0,Average,High Risk,15578374,4,1,169312.72,7,620,0,Spain,36,1,1,45414.09,0,4,3,5,435,435,Loyal Customers,15578374,45414.09,VIP,Low,Low,3,Low Value Churn
15572182,Germany,Female,33,106506.77,3,1,1.18,227.11,0.34,0.16,273.77,44.38,260.84,High Value,Medium Risk,15572182,8,3,106506.77,3,505,0,Germany,33,3,1,45445.78,1,2,5,3,253,253,About to Sleep,15572182,45445.78,High Value,High,High,2,Nurture High
15770041,Spain,Female,43,128412.61,1,11,0.03,295.25,0.0,0.0,299.87,0.0,0.0,Low Value,High Risk,15770041,3,1,128412.61,8,728,1,Spain,43,1,0,139024.31,0,5,3,4,534,534,Loyal Customers,15770041,139024.31,Premium,Low,Low,3,Low Value Churn
15669414,Germany,Male,62,118356.89,2,3,3.54,237.11,0.13,0.05,251.51,12.4,123.97,High Value,High Risk,15669414,2,2,118356.89,9,486,0,Germany,62,2,1,168034.83,1,5,5,4,554,554,Champions,15669414,168034.83,High Value,High,High,3,Save High-Value
