CustomerId,Recency,Frequency,Monetary,Tenure,CreditScore,IsActiveMember,Geography,Age,NumOfProducts,HasCrCard,EstimatedSalary,Exited,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Segment
15757759,4,3,165969.26,7,807,0,Spain,28,3,1,156122.13,1,4,5,5,455,455,Champions
15796230,9,3,124495.98,2,642,1,Germany,36,3,1,57904.22,1,2,5,4,254,254,Need Attention
15611729,10,1,141559.5,1,703,1,Germany,39,1,1,31257.1,1,1,3,5,135,135,Need Attention
15709531,9,1,114756.14,2,556,0,France,38,1,1,193214.05,0,2,3,4,234,234,Need Attention
15650751,5,2,0.0,6,585,1,France,30,2,1,137757.69,0,4,5,2,452,452,Potential Loyalists
15641413,4,2,155393.98,7,587,0,Germany,49,2,1,13308.2,1,4,5,5,455,455,Champions
15753840,5,1,0.0,6,524,1,Spain,32,1,1,132861.9,1,4,3,2,432,432,Potential Loyalists
15669994,10,2,128663.81,1,556,0,Germany,31,2,1,125083.29,0,1,5,4,154,154,Need Attention
15695301,7,1,113522.64,4,504,1,Spain,44,1,1,12405.2,0,3,3,4,334,334,Loyal Customers
15792004,8,2,0.0,3,731,0,Spain,26,2,1,37697.29,0,2,5,2,252,252,About to Sleep
15603035,8,2,0.0,3,651,1,France,34,2,1,105599.65,0,2,5,2,252,252,About to Sleep
15717286,3,1,79035.95,8,675,0,Spain,40,1,1,142783.98,1,5,3,3,533,533,Loyal Customers
15577107,5,3,0.0,6,657,1,Spain,22,3,0,168412.07,1,4,5,2,452,452,Potential Loyalists
15754747,2,2,141918.09,9,686,1,Germany,33,2,0,184036.47,0,5,5,5,555,555,Champions
15705676,2,2,107944.33,9,690,0,France,35,2,0,48478.47,0,5,5,3,553,553,Loyal Customers
15751912,4,2,0.0,7,567,1,France,36,2,0,3896.08,0,4,5,2,452,452,Potential Loyalists
15677336,10,1,120043.13,1,557,0,Germany,57,1,1,132370.75,1,1,3,4,134,134,Need Attention
15684395,1,1,125191.69,10,446,1,Spain,45,1,1,128260.86,1,5,3,4,534,534,Loyal Customers
15659949,10,2,96399.31,1,850,0,France,31,2,1,106534.15,0,1,5,3,153,153,About to Sleep
15812422,9,2,0.0,2,637,1,France,41,2,0,102515.42,0,2,5,2,252,252,About to Sleep
15806941,4,2,76961.6,7,499,1,France,60,2,1,83643.87,0,4,5,3,453,453,Loyal Customers
15637690,4,1,98675.74,7,622,0,Germany,34,1,1,138906.85,1,4,3,3,433,433,Loyal Customers
15632882,10,2,126817.13,1,684,1,Germany,37,2,1,29995.83,1,1,5,4,154,154,Need Attention
15807107,8,1,121394.42,3,612,0,France,32,1,1,164081.42,0,2,3,4,234,234,Need Attention
15661034,6,1,106059.4,5,813,0,Germany,29,1,0,187976.88,1,3,3,3,333,333,Loyal Customers
15811958,9,2,112755.34,2,850,0,Germany,44,2,0,158171.36,0,2,5,4,254,254,Need Attention
15785167,7,2,0.0,4,795,0,Spain,29,2,0,155711.64,0,3,5,2,352,352,Promising
15646720,4,3,0.0,7,628,0,Spain,55,3,1,85890.75,1,4,5,2,452,452,Potential Loyalists
15658614,4,2,145400.69,7,565,1,Germany,38,2,1,83844.79,0,4,5,5,455,455,Champions
15704657,8,1,72647.64,3,601,0,France,39,1,1,41777.9,1,2,3,2,232,232,About to Sleep
15567147,7,2,0.0,4,802,1,Spain,40,2,1,81908.09,0,3,5,2,352,352,Promising
15701319,5,2,96340.81,6,614,1,Germany,37,2,1,139377.24,1,4,5,3,453,453,Loyal Customers
15745266,5,1,0.0,6,434,1,Spain,55,1,0,73562.05,1,4,3,2,432,432,Potential Loyalists
15650437,3,2,124450.36,8,522,1,Germany,32,2,1,165786.1,0,5,5,4,554,554,Champions
15764314,9,2,113877.23,2,550,0,Germany,36,2,1,174921.91,0,2,5,4,254,254,Need Attention
15612594,8,2,0.0,3,599,1,Spain,25,2,1,120790.02,0,2,5,2,252,252,About to Sleep
15593501,6,2,148667.81,5,493,0,France,36,2,1,56092.51,0,3,5,5,355,355,Loyal Customers
15804150,8,2,0.0,3,755,1,France,34,2,1,158816.03,0,2,5,2,252,252,About to Sleep
15649297,7,2,111065.93,4,605,1,France,62,2,0,125660.99,0,3,5,4,354,354,Loyal Customers
15641110,11,1,0.0,0,708,0,France,41,1,1,128400.62,0,1,3,2,132,132,About to Sleep
15660608,3,1,158697.61,8,699,0,France,44,1,1,107181.22,0,5,3,5,535,535,Loyal Customers
15806570,7,1,0.0,4,763,0,France,53,1,1,77203.72,1,3,3,2,332,332,Promising
15715345,5,2,0.0,6,743,0,Spain,25,2,1,129740.11,0,4,5,2,452,452,Potential Loyalists
15755521,11,2,90044.32,0,660,1,France,48,2,0,187604.97,1,1,5,3,153,153,About to Sleep
15579074,1,1,84651.79,10,619,1,Germany,38,1,1,184754.26,0,5,3,3,533,533,Loyal Customers
15641158,8,1,102128.27,3,739,0,Germany,32,1,1,63981.37,1,2,3,3,233,233,About to Sleep
15752507,2,1,148846.39,9,769,0,Germany,60,1,1,192831.67,1,5,3,5,535,535,Loyal Customers
15597983,1,1,154953.94,10,692,1,France,69,1,1,70849.47,0,5,3,5,535,535,Loyal Customers
15586069,11,1,108883.29,0,560,0,France,30,1,1,27914.95,0,1,3,3,133,133,About to Sleep
15655082,7,3,112070.86,4,607,0,France,48,3,1,173568.3,1,3,5,4,354,354,Loyal Customers
15720155,5,1,131354.39,6,630,1,Germany,29,1,0,9324.31,1,4,3,4,434,434,Loyal Customers
15582116,4,2,132746.2,7,767,0,Germany,45,2,1,26628.88,1,4,5,4,454,454,Champions
15749365,3,2,0.0,8,543,1,France,34,2,0,145601.8,0,5,5,2,552,552,Potential Loyalists
15632069,3,2,125211.55,8,776,0,France,39,2,1,144496.07,0,5,5,4,554,554,Champions
15663134,10,2,0.0,1,535,1,Spain,58,2,1,11779.98,1,1,5,2,152,152,About to Sleep
15766683,5,1,139422.37,6,549,0,Germany,36,1,0,83983.39,1,4,3,5,435,435,Loyal Customers
15707219,7,2,0.0,4,844,1,France,28,2,0,123318.37,0,3,5,2,352,352,Promising
15709232,6,2,157099.47,5,586,1,Germany,47,2,1,65481.86,0,3,5,5,355,355,Loyal Customers
15801351,8,2,0.0,3,583,0,France,40,2,1,47728.0,0,2,5,2,252,252,About to Sleep
15578747,6,1,83600.24,5,701,1,Spain,26,1,0,59195.05,0,3,3,3,333,333,Loyal Customers
15675626,9,1,0.0,2,726,0,France,28,1,0,98060.51,0,2,3,2,232,232,About to Sleep
15583736,7,2,81795.74,4,829,0,Germany,36,2,1,90106.94,0,3,5,3,353,353,Loyal Customers
15590011,2,1,129378.32,9,749,1,Spain,38,1,1,13549.34,0,5,3,4,534,534,Loyal Customers
15609913,2,1,0.0,9,743,0,France,46,1,1,113436.08,0,5,3,2,532,532,Potential Loyalists
15719479,4,2,0.0,7,619,1,Spain,56,2,1,42442.21,0,4,5,2,452,452,Potential Loyalists
15575147,2,1,99339.0,9,699,0,France,22,1,1,68297.61,1,5,3,3,533,533,Loyal Customers
15597309,4,2,0.0,7,749,0,Spain,36,2,0,80134.65,0,4,5,2,452,452,Potential Loyalists
15648367,5,2,74430.1,6,600,1,Germany,29,2,1,96051.1,0,4,5,3,453,453,Loyal Customers
15758031,8,1,91241.85,3,760,1,Spain,38,1,0,80682.35,0,2,3,3,233,233,About to Sleep
15751771,9,1,99092.45,2,528,1,Germany,32,1,0,111149.98,0,2,3,3,233,233,About to Sleep
15689288,6,2,0.0,5,630,0,France,26,2,1,182612.38,0,3,5,2,352,352,Promising
15731026,9,2,100062.16,2,683,0,Germany,39,2,1,109201.43,0,2,5,3,253,253,About to Sleep
15775809,5,1,98723.67,6,677,1,Germany,26,1,0,151146.67,0,4,3,3,433,433,Loyal Customers
15743076,2,1,0.0,9,669,1,Spain,29,1,1,93901.61,0,5,3,2,532,532,Potential Loyalists
15658258,5,1,128760.32,6,693,0,France,43,1,1,36342.79,0,4,3,4,434,434,Loyal Customers
15756321,6,1,144772.69,5,612,0,Spain,52,1,0,98302.57,1,3,3,5,335,335,Loyal Customers
15706799,7,1,0.0,4,719,0,Spain,44,1,0,84972.9,1,3,3,2,332,332,Promising
15775703,9,1,71281.29,2,702,1,France,26,1,1,108747.12,1,2,3,2,232,232,About to Sleep
15642636,2,1,117035.89,9,755,1,France,29,1,1,21862.19,0,5,3,4,534,534,Loyal Customers
15704651,10,2,0.0,1,514,0,France,26,2,0,121551.93,0,1,5,2,152,152,About to Sleep
15806771,11,2,3768.69,0,753,0,France,40,2,1,177065.24,1,1,5,2,152,152,About to Sleep
15566735,9,2,108913.84,2,548,1,Germany,36,2,1,140460.01,0,2,5,3,253,253,About to Sleep
15681671,9,2,101100.22,2,850,1,Germany,28,2,1,35337.31,0,2,5,3,253,253,About to Sleep
15775949,4,1,110615.47,7,612,1,France,38,1,1,193502.93,0,4,3,4,434,434,Loyal Customers
15586752,3,1,152143.89,8,628,1,Germany,33,1,1,32174.03,0,5,3,5,535,535,Loyal Customers
15582519,5,1,121797.09,6,479,1,France,47,1,0,5811.9,1,4,3,4,434,434,Loyal Customers
15658233,6,1,109798.25,5,724,1,France,41,1,0,149593.61,0,3,3,3,333,333,Loyal Customers
15755330,4,1,122403.24,7,512,1,Germany,41,1,0,37439.9,1,4,3,4,434,434,Loyal Customers
15605072,8,1,145860.98,3,638,1,France,43,1,1,142763.51,1,2,3,5,235,235,Need Attention
15617538,4,2,0.0,7,834,0,Spain,40,2,0,45038.74,0,4,5,2,452,452,Potential Loyalists
15591428,2,2,0.0,9,781,0,France,29,2,0,172097.4,0,5,5,2,552,552,Potential Loyalists
15692142,4,1,105086.74,7,707,1,Germany,48,1,1,180344.69,1,4,3,3,433,433,Loyal Customers
15692931,9,1,114991.45,2,670,1,France,22,1,1,37392.56,0,2,3,4,234,234,Need Attention
15781127,3,1,96769.04,8,663,1,Spain,33,1,1,36864.05,0,5,3,3,533,533,Loyal Customers
15677136,6,2,0.0,5,624,0,France,23,2,0,132418.59,0,3,5,2,352,352,Promising
15677828,7,2,0.0,4,598,0,France,34,2,0,60894.26,0,3,5,2,352,352,Promising
15567897,6,1,132725.1,5,619,1,Germany,23,1,1,143913.33,0,3,3,4,334,334,Loyal Customers
15793641,8,2,0.0,3,792,1,France,70,2,1,172240.27,0,2,5,2,252,252,About to Sleep
15678333,4,2,0.0,7,683,0,France,26,2,1,86619.77,0,4,5,2,452,452,Potential Loyalists
15630511,5,2,0.0,6,691,0,France,33,2,1,164074.89,0,4,5,2,452,452,Potential Loyalists
15792627,6,1,84557.82,5,765,1,Spain,33,1,1,69039.43,0,3,3,3,333,333,Loyal Customers
15717191,10,2,93817.41,1,508,1,France,49,2,1,132468.76,1,1,5,3,153,153,About to Sleep
15625716,2,1,113913.53,9,637,1,France,33,1,0,65316.5,0,5,3,4,534,534,Loyal Customers
15710053,6,2,140406.68,5,667,1,Germany,44,2,0,57164.19,0,3,5,5,355,355,Loyal Customers
15580043,3,1,105229.34,8,575,1,Spain,22,1,1,34397.08,0,5,3,3,533,533,Loyal Customers
15601410,10,3,0.0,1,744,1,Spain,46,3,1,177431.59,1,1,5,2,152,152,About to Sleep
15684669,2,1,137891.35,9,567,0,France,41,1,1,142009.46,1,5,3,5,535,535,Loyal Customers
15619083,5,2,0.0,6,502,1,France,35,2,1,80618.47,0,4,5,2,452,452,Potential Loyalists
15692207,5,2,0.0,6,609,1,France,53,2,1,124218.27,0,4,5,2,452,452,Potential Loyalists
15730705,2,1,165252.52,9,715,0,France,37,1,1,85286.3,0,5,3,5,535,535,Loyal Customers
15749688,3,2,0.0,8,541,0,France,32,2,0,40889.14,0,5,5,2,552,552,Potential Loyalists
15728542,7,2,0.0,4,850,1,France,71,2,1,107236.87,0,3,5,2,352,352,Promising
15760063,4,2,0.0,7,595,1,Spain,23,2,1,168085.97,0,4,5,2,452,452,Potential Loyalists
15658982,6,3,122034.4,5,650,1,Germany,28,3,0,146663.43,1,3,5,4,354,354,Loyal Customers
15758769,4,1,0.0,7,625,0,France,44,1,1,4791.8,0,4,3,2,432,432,Potential Loyalists
15778481,10,1,118962.58,1,817,1,France,59,1,1,120819.58,0,1,3,4,134,134,Need Attention
15661162,9,1,0.0,2,526,0,Spain,49,1,1,114539.67,1,2,3,2,232,232,About to Sleep
15568164,7,2,71379.53,4,850,1,France,34,2,1,154000.99,0,3,5,2,352,352,Promising
15601569,9,1,171178.25,2,598,0,France,40,1,1,137980.58,1,2,3,5,235,235,Need Attention
15772383,2,1,131307.11,9,613,0,France,36,1,0,83343.73,0,5,3,4,534,534,Loyal Customers
15667456,8,2,0.0,3,709,1,Spain,62,2,1,82195.15,0,2,5,2,252,252,About to Sleep
15672983,6,2,87099.85,5,678,0,Spain,27,2,1,149550.95,0,3,5,3,353,353,Loyal Customers
15799534,6,2,183135.39,5,720,1,France,71,2,1,197688.5,0,3,5,5,355,355,Loyal Customers
15582847,11,2,0.0,0,662,1,France,26,2,0,72929.96,0,1,5,2,152,152,About to Sleep
15612478,1,3,0.0,10,525,0,France,51,3,1,171045.35,1,5,5,2,552,552,Potential Loyalists
15709621,8,2,0.0,3,662,1,France,31,2,0,27731.05,0,2,5,2,252,252,About to Sleep
15802009,5,2,0.0,6,770,1,France,33,2,1,126131.9,0,4,5,2,452,452,Potential Loyalists
15698816,7,1,72535.45,4,721,1,Spain,33,1,1,103931.49,0,3,3,2,332,332,Promising
15574830,9,2,128137.42,2,633,0,Germany,58,2,1,147635.33,1,2,5,4,254,254,Need Attention
15603082,2,2,0.0,9,701,0,France,51,2,0,61961.57,0,5,5,2,552,552,Potential Loyalists
15685947,11,2,115915.53,0,556,1,Germany,42,2,0,125435.47,1,1,5,4,154,154,Need Attention
15643048,11,2,0.0,0,639,1,France,66,2,0,42240.54,0,1,5,2,152,152,About to Sleep
15807568,9,2,0.0,2,632,0,France,50,2,0,57942.88,0,2,5,2,252,252,About to Sleep
15597591,6,1,107000.49,5,456,1,France,29,1,1,153419.62,0,3,3,3,333,333,Loyal Customers
15747558,1,2,0.0,10,729,0,Spain,38,2,1,189727.12,0,5,5,2,552,552,Potential Loyalists
15756655,9,2,0.0,2,632,0,France,34,2,0,165385.55,0,2,5,2,252,252,About to Sleep
15589949,2,1,152806.74,9,433,0,Spain,34,1,1,19687.99,0,5,3,5,535,535,Loyal Customers
15601012,8,1,92887.06,3,802,0,France,60,1,1,39473.63,1,2,3,3,233,233,About to Sleep
15724269,4,2,0.0,7,670,1,France,25,2,1,144723.38,0,4,5,2,452,452,Potential Loyalists
15567506,5,2,114940.67,6,738,1,Germany,40,2,1,194895.57,1,4,5,4,454,454,Champions
15791877,11,2,140641.26,0,706,1,Germany,34,2,1,77271.91,0,1,5,5,155,155,Need Attention
15794360,6,2,71816.74,5,592,0,Germany,70,2,1,105096.82,1,3,5,2,352,352,Promising
15686538,4,2,0.0,7,522,1,France,41,2,0,176780.39,0,4,5,2,452,452,Potential Loyalists
15585985,6,1,165282.42,5,746,0,France,48,1,1,153786.46,1,3,3,5,335,335,Loyal Customers
15699257,9,2,143145.87,2,651,0,Spain,42,2,1,43612.06,0,2,5,5,255,255,Need Attention
15804104,2,2,114731.76,9,494,1,France,28,2,0,79479.74,0,5,5,4,554,554,Champions
15727619,2,3,113909.69,9,753,0,Germany,46,3,1,92320.37,1,5,5,4,554,554,Champions
15740237,9,1,116695.27,2,671,0,Germany,36,1,0,193201.86,0,2,3,4,234,234,Need Attention
15801436,7,1,0.0,4,696,0,France,42,1,0,126353.13,1,3,3,2,332,332,Promising
15705735,8,2,0.0,3,577,1,Spain,43,2,1,135008.92,0,2,5,2,252,252,About to Sleep
15649359,10,2,0.0,1,587,1,France,36,2,0,17135.6,0,1,5,2,152,152,About to Sleep
15624892,4,2,93978.96,7,712,0,Germany,37,2,1,60651.77,0,4,5,3,453,453,Loyal Customers
15784918,9,2,121968.11,2,498,1,Germany,35,2,0,188343.05,0,2,5,4,254,254,Need Attention
15584785,9,1,97324.91,2,660,0,France,37,1,1,23291.83,0,2,3,3,233,233,About to Sleep
15797197,5,2,0.0,6,678,0,Spain,29,2,1,64443.75,0,4,5,2,452,452,Potential Loyalists
15574858,3,2,0.0,8,530,1,France,37,2,1,287.99,0,5,5,2,552,552,Potential Loyalists
15794101,9,2,0.0,2,559,1,France,48,2,0,137961.41,0,2,5,2,252,252,About to Sleep
15743245,8,1,145155.37,3,624,0,France,42,1,1,72169.95,1,2,3,5,235,235,Need Attention
15791535,6,1,137222.77,5,592,0,France,28,1,0,39608.58,0,3,3,5,335,335,Loyal Customers
15605215,2,2,0.0,9,767,1,France,48,2,0,175458.21,0,5,5,2,552,552,Potential Loyalists
15771749,6,2,114268.22,5,653,1,Germany,38,2,1,89524.83,0,3,5,4,354,354,Loyal Customers
15616833,9,2,0.0,2,678,1,Spain,27,2,1,13221.25,0,2,5,2,252,252,About to Sleep
15750728,9,1,0.0,2,586,0,Spain,42,1,1,102889.34,0,2,3,2,232,232,About to Sleep
15769353,3,1,150490.32,8,550,0,France,40,1,0,166468.21,1,5,3,5,535,535,Loyal Customers
15770091,2,2,160858.13,9,643,0,Germany,28,2,1,27149.27,0,5,5,5,555,555,Champions
15716420,6,1,170288.38,5,612,1,Spain,39,1,1,59601.15,0,3,3,5,335,335,Loyal Customers
15740602,7,1,111568.01,4,674,1,Germany,27,1,0,22026.18,0,3,3,4,334,334,Loyal Customers
15796071,4,1,83889.03,7,657,0,Spain,29,1,1,153059.62,0,4,3,3,433,433,Loyal Customers
15811389,11,2,171982.95,0,724,1,Germany,35,2,0,167313.07,0,1,5,5,155,155,Need Attention
15783875,7,2,0.0,4,500,0,France,34,2,1,12833.96,0,3,5,2,352,352,Promising
15671800,3,2,137624.4,8,688,1,France,20,2,1,197582.79,0,5,5,5,555,555,Champions
15677288,8,1,121159.65,3,599,0,France,50,1,0,4033.39,1,2,3,4,234,234,Need Attention
15633525,4,2,0.0,7,631,1,France,29,2,0,125877.22,0,4,5,2,452,452,Potential Loyalists
15634606,10,2,0.0,1,634,1,Spain,52,2,1,176913.42,0,1,5,2,152,152,About to Sleep
15579207,8,1,91184.01,3,545,0,France,37,1,1,105476.65,0,2,3,3,233,233,About to Sleep
15619892,3,2,0.0,8,644,0,Spain,18,2,1,59172.42,0,5,5,2,552,552,Potential Loyalists
15567778,10,1,144027.8,1,690,1,Germany,54,1,1,108731.02,1,1,3,5,135,135,Need Attention
15711750,5,2,0.0,6,711,1,France,34,2,1,175310.38,0,4,5,2,452,452,Potential Loyalists
15751084,3,1,140170.61,8,712,1,France,29,1,1,38170.04,0,5,3,5,535,535,Loyal Customers
15768945,10,1,62092.9,1,627,1,France,27,1,1,105887.04,0,1,3,2,132,132,About to Sleep
15586931,8,1,0.0,3,694,1,Spain,39,1,1,95625.03,0,2,3,2,232,232,About to Sleep
15636353,7,2,0.0,4,534,0,Spain,35,2,0,9541.15,0,3,5,2,352,352,Promising
15623858,2,1,0.0,9,603,0,France,45,1,0,148516.79,0,5,3,2,532,532,Potential Loyalists
15703354,9,1,103516.87,2,808,0,France,33,1,1,113907.8,0,2,3,3,233,233,About to Sleep
15663987,10,3,0.0,1,723,0,Spain,30,3,1,164647.72,1,1,5,2,152,152,About to Sleep
15780805,9,2,0.0,2,585,0,France,35,2,1,98621.04,1,2,5,2,252,252,About to Sleep
15768566,3,2,0.0,8,706,1,France,34,2,1,37479.97,0,5,5,2,552,552,Potential Loyalists
15643229,5,2,0.0,6,671,1,France,31,2,1,15846.42,0,4,5,2,452,452,Potential Loyalists
15754940,9,1,85162.26,2,597,1,Spain,43,1,0,5104.08,1,2,3,3,233,233,About to Sleep
15676576,3,1,143061.88,8,646,0,France,43,1,1,61937.6,0,5,3,5,535,535,Loyal Customers
15800068,5,2,0.0,6,801,1,Spain,46,2,1,170008.74,0,4,5,2,452,452,Potential Loyalists
15648030,6,2,137388.01,5,731,0,Spain,33,2,1,165000.68,0,3,5,5,355,355,Loyal Customers
15668594,10,1,137712.01,1,620,1,Germany,25,1,1,76197.05,0,1,3,5,135,135,Need Attention
15728709,4,2,106901.42,7,484,0,Germany,40,2,0,118045.98,0,4,5,3,453,453,Loyal Customers
15724181,6,2,105603.21,5,647,1,Spain,47,2,1,157360.9,0,3,5,3,353,353,Loyal Customers
15647546,3,2,150679.71,8,688,1,Germany,40,2,0,196226.38,0,5,5,5,555,555,Champions
15702601,7,2,108300.27,4,680,1,Germany,30,2,0,44384.57,1,3,5,3,353,353,Loyal Customers
15567725,4,2,52016.08,7,689,1,France,46,2,1,72993.65,0,4,5,2,452,452,Potential Loyalists
15674179,4,1,60515.13,7,513,0,Germany,34,1,0,124571.09,0,4,3,2,432,432,Potential Loyalists
15686957,9,2,158584.28,2,553,0,Germany,35,2,1,43640.16,0,2,5,5,255,255,Need Attention
15607690,9,2,118812.5,2,689,0,Germany,47,2,0,31121.42,0,2,5,4,254,254,Need Attention
15806546,7,1,0.0,4,517,0,Spain,46,1,1,22372.78,0,3,3,2,332,332,Promising
15632850,3,2,0.0,8,731,1,France,37,2,1,170338.35,0,5,5,2,552,552,Potential Loyalists
15709016,10,1,91219.29,1,687,0,Germany,47,1,0,158845.49,1,1,3,3,133,133,About to Sleep
15638068,4,2,0.0,7,507,0,Spain,32,2,1,67926.18,0,4,5,2,452,452,Potential Loyalists
15749345,10,1,76318.64,1,468,1,France,22,1,1,194783.12,0,1,3,3,133,133,About to Sleep
15791321,7,1,0.0,4,682,0,Spain,58,1,1,176036.01,0,3,3,2,332,332,Promising
15699095,8,1,0.0,3,603,1,France,24,1,1,198826.03,1,2,3,2,232,232,About to Sleep
15638329,10,1,111432.13,1,522,1,Germany,25,1,1,168683.57,0,1,3,4,134,134,Need Attention
15575445,1,1,150148.51,10,629,0,Spain,41,1,0,6936.27,0,5,3,5,535,535,Loyal Customers
15752622,4,1,38550.06,7,729,1,France,32,1,0,179230.23,0,4,3,2,432,432,Potential Loyalists
15774507,6,1,119013.86,5,574,0,France,39,1,1,103421.91,0,3,3,4,334,334,Loyal Customers
15570857,11,2,111213.64,0,677,1,Germany,39,2,1,147578.26,0,1,5,4,154,154,Need Attention
15599386,6,1,71097.23,5,627,1,Germany,28,1,1,130504.49,0,3,3,2,332,332,Promising
15744913,1,1,109632.85,10,788,1,Spain,36,1,1,16149.13,0,5,3,3,533,533,Loyal Customers
15647292,4,1,148368.02,7,697,0,France,63,1,0,118862.08,1,4,3,5,435,435,Loyal Customers
15728838,10,1,148600.91,1,578,0,France,45,1,1,143397.14,1,1,3,5,135,135,Need Attention
15584704,1,1,71083.98,10,519,0,France,48,1,1,137959.0,0,5,3,2,532,532,Potential Loyalists
15749068,2,1,139625.34,9,632,0,France,40,1,1,93702.96,1,5,3,5,535,535,Loyal Customers
15622985,7,1,0.0,4,679,0,France,39,1,0,172939.3,1,3,3,2,332,332,Promising
15587676,2,1,0.0,9,699,1,France,30,1,1,108162.13,0,5,3,2,532,532,Potential Loyalists
15779496,11,2,81564.1,0,615,1,France,64,2,0,35896.09,0,1,5,3,153,153,About to Sleep
15733460,2,2,0.0,9,622,1,Spain,36,2,1,104852.6,0,5,5,2,552,552,Potential Loyalists
15711457,4,1,124540.28,7,755,1,France,28,1,0,188850.89,0,4,3,4,434,434,Loyal Customers
15795290,9,1,133616.39,2,767,0,France,42,1,1,28615.8,0,2,3,4,234,234,Need Attention
15611223,1,2,101648.5,10,752,0,Germany,38,2,1,172001.44,0,5,5,3,553,553,Loyal Customers
15794159,3,1,124281.84,8,633,1,France,26,1,1,60116.57,0,5,3,4,534,534,Loyal Customers
15780677,7,2,0.0,4,717,1,France,59,2,1,170528.63,0,3,5,2,352,352,Promising
15690175,11,2,0.0,0,585,0,Spain,45,2,0,189683.7,0,1,5,2,152,152,About to Sleep
15722599,2,2,183613.66,9,751,0,France,37,2,0,49734.94,0,5,5,5,555,555,Champions
15569976,10,1,136186.44,1,754,1,Germany,65,1,1,121529.59,1,1,3,5,135,135,Need Attention
15707011,1,1,137682.68,10,495,0,France,47,1,1,71071.47,0,5,3,5,535,535,Loyal Customers
15702277,7,1,106005.54,4,650,1,France,34,1,0,142995.32,0,3,3,3,333,333,Loyal Customers
15801915,5,1,152310.55,6,529,0,France,31,1,1,13054.25,0,4,3,5,435,435,Loyal Customers
15580213,9,2,0.0,2,585,0,France,43,2,1,89402.54,0,2,5,2,252,252,About to Sleep
15637947,10,1,134446.04,1,668,1,Spain,32,1,0,111241.37,0,1,3,5,135,135,Need Attention
15715888,9,1,142289.28,2,591,1,France,38,1,0,119638.85,0,2,3,5,235,235,Need Attention
15732967,5,2,0.0,6,731,1,France,19,2,1,151581.79,0,4,5,2,452,452,Potential Loyalists
15737047,5,1,0.0,6,754,0,France,45,1,1,73881.68,1,4,3,2,432,432,Potential Loyalists
15694039,2,2,149003.76,9,650,0,Germany,46,2,1,176902.83,0,5,5,5,555,555,Champions
15649457,9,2,131341.46,2,588,1,Germany,41,2,0,7034.94,0,2,5,4,254,254,Need Attention
15742809,4,1,77919.78,7,712,0,Spain,29,1,1,122547.58,0,4,3,3,433,433,Loyal Customers
15637829,4,2,0.0,7,691,1,France,34,2,0,161559.12,0,4,5,2,452,452,Potential Loyalists
15633194,1,4,108309.0,10,771,1,France,41,4,1,137510.41,1,5,5,3,553,553,Loyal Customers
15611635,5,1,0.0,6,678,1,Spain,39,1,0,185366.56,0,4,3,2,432,432,Potential Loyalists
15638774,2,2,0.0,9,719,0,Spain,40,2,1,182224.14,0,5,5,2,552,552,Potential Loyalists
15722037,4,1,115462.02,7,610,1,Germany,36,1,0,42581.04,0,4,3,4,434,434,Loyal Customers
15672930,2,2,0.0,9,722,0,Spain,37,2,1,31921.95,0,5,5,2,552,552,Potential Loyalists
15668774,6,1,122739.1,5,758,0,Germany,23,1,1,102460.84,1,3,3,4,334,334,Loyal Customers
15780966,9,2,0.0,2,709,0,France,32,2,0,109681.29,0,2,5,2,252,252,About to Sleep
15659694,8,2,113781.5,3,634,1,Germany,53,2,1,106345.05,1,2,5,4,254,254,Need Attention
15624424,10,2,0.0,1,678,1,Spain,49,2,1,102472.9,0,1,5,2,152,152,About to Sleep
15708713,8,2,0.0,3,633,1,France,35,2,1,36249.76,0,2,5,2,252,252,About to Sleep
15755405,2,1,128284.45,9,710,0,France,43,1,1,32996.89,1,5,3,4,534,534,Loyal Customers
15647570,3,1,120591.19,8,640,0,Germany,45,1,0,195123.94,0,5,3,4,534,534,Loyal Customers
15684348,3,2,0.0,8,656,1,France,63,2,0,57014.43,0,5,5,2,552,552,Potential Loyalists
15702541,9,1,166968.28,2,551,0,France,59,1,1,159483.76,1,2,3,5,235,235,Need Attention
15646942,4,2,0.0,7,786,0,Spain,39,2,0,100929.59,0,4,5,2,452,452,Potential Loyalists
15748920,3,2,0.0,8,561,1,France,49,2,1,12513.07,0,5,5,2,552,552,Potential Loyalists
15694581,6,2,0.0,5,807,1,Spain,42,2,1,74900.9,0,3,5,2,352,352,Promising
15643215,9,2,71667.97,2,602,0,Germany,38,2,0,137111.89,0,2,5,2,252,252,About to Sleep
15649060,8,2,82729.47,3,727,0,Germany,31,2,1,60212.51,0,2,5,3,253,253,About to Sleep
15774258,10,2,0.0,1,678,1,France,40,2,1,187343.4,0,1,5,2,152,152,About to Sleep
15731553,3,2,0.0,8,730,0,France,23,2,1,183284.53,0,5,5,2,552,552,Potential Loyalists
15617029,10,2,0.0,1,596,0,Spain,30,2,1,8125.39,0,1,5,2,152,152,About to Sleep
15780716,8,2,129626.19,3,686,1,Germany,39,2,1,103220.56,0,2,5,4,254,254,Need Attention
15577018,9,1,114035.39,2,684,0,Germany,26,1,0,96885.19,0,2,3,4,234,234,Need Attention
15809515,10,1,151922.94,1,797,0,Germany,32,1,1,8877.06,0,1,3,5,135,135,Need Attention
